"Diplom (U)",,2,39,721,74,1528,257,1834,307,1621,351,1338,195,1893,10160,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dipl.-Ing. Pädagoge",,,,9,,13,5,8,1,3,,2,2,5,48,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lehramt Gymnasien",,173,2,104,1,100,15,128,6,88,10,46,7,35,715,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor,,3458,21,2066,77,965,31,200,13,79,2,16,2,25,6955,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Master,,242,111,205,38,64,19,24,4,3,4,4,2,5,725,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aufbaustudium,,129,51,11,1,,1,6,2,6,1,3,1,4,216,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"kein Abschluss möglich",,20,3,3,2,57,4,58,14,52,19,32,4,17,285,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
insgesamt,,4143,288,3215,255,2793,368,2316,380,1880,398,1448,219,2018,19721,,,,,,,,,,,,,,
§PAGEBREAK
"Statistik 3 - (Studierende nach dem 1.Studienfach - [1.Studiengang]) ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Fakultät,Fach,(Fach-Schl.),Gesamt,,davon,"Rück-
melder","Erst-
immatr.","   Neuimmatrikuliert",,," Deutsche",,," Ausländer",,,,beurlaubt,,,
,,,Fakultät,Fach,,,,1.FSem.,höh.Sem.,,männlich,weiblich,Gesamt,männlich,weiblich,Gesamt,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Fakultät für Mathematik",,,,,,,,,,,,,,,,,,,,,
,Mathematik,(105),1017,614,,425,153,27,4,,332,222,554,36,24,60,,5,,,
,Technomathematik,(118),,109,,107,,,,,82,20,102,6,1,7,,2,,,
,Wirtschaftsmathematik,(276),,294,,286,,,,,153,89,242,18,34,52,,8,,,
"Fakultät für Physik",,,,,,,,,,,,,,,,,,,,,
,Geophysik,(128),1336,76,,48,18,6,1,,39,31,70,4,2,6,,3,,,
,Meteorologie,(066),,113,,94,17,1,0,,60,48,108,1,4,5,,1,,,
,Physik,(110),,1147,,892,200,23,3,,938,144,1082,46,19,65,,29,,,
"Fakultät für Chemie und Biowissenschaften",,,,,,,,,,,,,,,,,,,,,
,Biologie,(026),1237,480,,378,83,15,1,,132,308,440,17,23,40,,3,,,
,Chemie,(032),,587,,475,81,25,5,,334,204,538,26,23,49,,1,,,
,"Chemische Biologie",(632),,29,,,25,4,,,10,18,28,0,1,1,,,,,
,Lebensmittelchemie,(096),,141,,101,36,1,3,,27,103,130,2,9,11,,,,,
"Fakultät für Geistes- und Sozialwissenschaften",,,,,,,,,,,,,,,,,,,,,
,Berufspädagogik,(270),1182,0,,,,,,,,,0,,,0,,,,,
,"Europ. Kult./Ideengeschichte",(627),,209,,135,43,23,,,69,125,194,3,12,15,,8,,,
,"Germanistik BA bis SS04
und Lehramt",(067),,177,,146,17,10,2,,52,124,176,,1,1,,2,,,
,Germanistik,(667),,320,,217,68,29,3,,64,208,272,6,42,48,,3
,Geschichte,(668),,49,,47,,,,,25,22,47,1,1,2,,2,,,
,Literaturwissenschaft,(188),,6,,6,,,,,2,4,6,,,0,,
,Pädagogik,(652),,145,,102,20,18,1,,17,111,128,2,15,17,,4
,Philosophie,(127),,7,,7,,,,,4,1,5,1,1,2,,
,Soziologie,(149),,5,,5,,,,,1,0,1,,4,4,,
,Sportpädagogik,(098),,101,,83,15,3,,,66,34,100,1,,1,,,,,
,Sportwissenschaft,(629),,163,,111,30,19,,,89,66,155,4,4,8,,3,,,
"Fakultät für Architektur",,,,,,,,,,,,,,,,,,,,,
,Architektur,(013),937,767,,565,160,18,6,,255,364,619,63,85,148,,18,,,
,Altbauinstandsetzung,(613),,15,,6,1,8,,,8,6,14,1,,1,,,,,
,"Kunstgeschichte bis SS04",(092),,2,,2,,,,,,2,2,,,0,,
,Kunstgeschichte,(692),,153,,110,22,14,1,,16,125,141,1,11,12,,6
,,,,,,,,,,,,,,,,,,,,,
§PAGEBREAK
"Statistik 3 - (Studierende nach dem 1.Studienfach - [1.Studiengang]) ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Fakultät,Fach,"(Fach -Schl.)","          Gesamt",,davon,"Rück-
melder","Erst-
immatr.","   Neuimmatrikuliert",,," Deutsche",,," Ausländer",,,,beurlaubt,,,
,,,Fakultät,Fach,,,,1.FSem.,höh.Sem.,,männlich,weiblich,Gesamt,männlich,weiblich,Gesamt,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Fakultät für Bauingenieur-, Geo- und Umweltwissenschaften",,,,,,,,,,,,,,,,,,,,,
,"Angewandte Geowissenschaft",(039),1611,136,,74,43,19,,,84,42,126,6,4,10,,,,,
,Bauingenieurwesen,(017),,1038,,704,280,33,9,,606,234,840,140,58,198,,12,,,
,"Geodäsie und Geoinformatik",(171),,81,,63,14,2,,,42,24,66,8,7,15,,2,,,
,Geographie,(050),,102,,65,32,5,,,44,57,101,,1,1,,,,,
,Geologie,(065),,150,,119,18,4,,,45,89,134,3,13,16,,9,,,
,Geoökologie,(283),,26,,26,,,,,15,10,25,1,,1,,,,,
,Mineralogie,(111),,5,,5,,,,,3,2,5,,,0,,,,,
,Regionalwissenschaft,(134),,62,,39,17,4,2,,3,5,8,23,31,54,,,,,
,"Resources Engineering",(072),,11,,11,,,,,,1,1,3,7,10,,,,,
"Fakultät für Maschinenbau",,,,,,,,,,,,,,,,,,,,,
,"Maschinenbau bis SS08",(175),3388,2277,,2142,90,3,22,,1602,146,1748,453,76,529,,20,,,
,Maschinenbau,(179),,1111,,552,517,31,8,,861,94,955,128,28,156,,3,,,
"Fakultät für Chemieingenieurwesen und Verfahrenstechnik",,,,,,,,,,,,,,,,,,,,,
,Bioingenieurwesen,,1094,218,,162,47,6,1,,94,107,201,9,8,17,,2,,,
,"Chemieingenieurwesen
und Verfahrenstechnik",(033),,869,,610,236,14,2,,530,176,706,103,60,163,,7,,,
,"Utilities and Waste - Sustainable Processing",(733),,7,,7,,,,,,,0,5,2,7,,,,,
"Fakultät für Elektrotechnik und Informationstechnik",,,,,,,,,,,,,,,,,,,,,
,"Elektrotechnik und Informationstechnik",(048),1826,1762,,1401,308,28,7,,1213,109,1322,374,66,440,,18,,,
,"Electrical Engineering and Information Technologies",(648),,25,,12,12,1,,,1,,1,17,7,24,,,,,
,"Optics and Photonics",(748),,39,,19,16,4,,,5,,5,24,10,34,,,,,
"Fakultät für Informatik",,,,,,,,,,,,,,,,,,,,,
,Informatik,(079),2091,2091,,1733,296,37,3,,1477,105,1582,391,118,509,,22,,
"Fakultät für Wirtschaftswissenschaften",,,,,,,,,,,,,,,,,,,,
,Volkswirtschaft,(175),3159,1,,1,,,,,,,0,1,,1,,,,,
,"Technische Volkswirtschaft",(600),,171,,130,27,9,2,,106,37,143,11,17,28,,3,,,
,Wirtschaftsingenieurwesen,(179),,2987,,2175,547,76,16,,2098,549,2647,176,164,340,,173,,,
"Fakultät für Maschinenbau + Elektrotechnik und Informationstechnik",,,,,,,,,,,,,,,,,,,,,
,Mechatronik,(380),40,40,,37,,,3,,26,1,27,12,1,13,,,,,
"Fakultät für Informatik + Wirtschaftswissenschaften",,,,,,,,,,,,,,,,,,,,,
,Informationswirtschaft,(610),591,591,,420,117,46,2,,429,80,509,37,45,82,,6,,
,,,,,,,,,,,,,,,,,,,,,
,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
§PAGEBREAK
"Statistik 3 - (Studierende nach dem 1.Studienfach - [1.Studiengang]) ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Fakultät,Fach,"(Fach -Schl.)","          Gesamt",,davon,"Rück-
melder","Erst-
immatr.","   Neuimmatrikuliert",,," Deutsche",,," Ausländer",,,,beurlaubt,,,
,,,Fakultät,Fach,,,,1.FSem.,höh.Sem.,,männlich,weiblich,Gesamt,männlich,weiblich,Gesamt,,,,,
,,,,,,,,,,,,,,,,,,,,,
"International Department",,,,,,,,,,,,,,,,,,,,,
,"Management of Product Development",(679),25,6,,6,,,,,3,2,5,1,,1,,,,,
,"Production and Operations Management",(680),,11,,11,,,,,7,,7,3,1,4,,,,,
,"Information Engineering",(682),,4,,4,,,,,2,1,3,,1,1,,,,,
,"Financial Engineering",(681),,3,,3,,,,,,,0,1,2,3,,,,,
,"Integrated Circuit and System Technology",(683),,1,,1,,,,,,,0,1,,1,,,,,
"Keiner Fakultät angehörend",,,,,,,,,,,,,,,,,,,,,
,Studienkolleg,(196),187,187,,60,127,,,,3,2,5,116,66,182,,,,,
,,,,,,,,,,,,,,,,,,,,,
,insgesamt,,19721,,,14940,3733,566,107,0,12074,4252,16326,2286,1109,3395,0,375,,,
,,,,,,,,,,,,,,,,,,,,,
,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
§PAGEBREAK
"Statistik 4 - (Studienanfänger nach dem 1.Studienfach - [1.Studiengang]) "
Fakultät,Fach,,Insgesamt,,davon,Deutsche,,,Ausländer,,,,männlich,,,weiblich,,
,,,Fakultät,Fach,,"Erst-
immatr.",Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,,,Erst-immatr.,Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,
,,,,,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.
"Fakultät für Mathematik",,,,,,,,,,,,,,,,,,
,Mathematik,,184,184,,137,24,3,16,3,1,,103,19,2,50,8,2
,Technomathematik,,,0,,,,,,,,,,,,,,,1
,Wirtschaftsmathematik,,,0,,,,,,,,,,,,,,
"Fakultät für Physik",,,,,,,,,,,,,,,,,,
,Physik,,269,226,,191,22,3,9,1,,,172,20,2,28,3,1
,Geophysik,,,25,,17,6,1,1,,,,10,2,,8,4,1
,Meteorologie,,,18,,16,1,,1,,,,9,,,8,1,
"Fakultät für Chemie und Biowissenschaften",,,,,,,,,,,,,,,,,,
,Chemie,,279,111,,70,24,4,11,1,1,,52,16,3,29,9,2
,Biologie,,,99,,74,13,1,9,2,,,24,5,,59,10,1
,"Chemische Biologie",,,29,,24,4,,1,,,,10,,,15,4,
,Lebensmittelchemie,,,40,,35,1,2,1,,1,,5,,,31,1,3
"Fakultät für Geistes- und Sozialwissenschaften",,,,,,,,,,,,,,,,,,
,Berufspädagogik,,301,0,,,,,,,,,,,,,,
,"Europ. Kult./Ideengeschichte",,,66,,40,22,,3,1,,,13,11,,30,12,
,"Germanistik BA bis SS04
und Lehramt",,,29,,16,10,2,1,,,,6,2,,11,8,2
,Germanistik,,,100,,55,27,3,13,2,,,10,4,,58,25,3
,Geschichte,,,0,,,,,,,,,,,,,,
,Literaturwissenschaft,,,0,,,,,,,,,,,,,,
,Pädagogik,,,39,,17,18,,3,,1,,3,4,,17,14,1
,Philosophie,,,0,,,,,,,,,,,,,,
,Soziologie,,,0,,,,,,,,,,,,,,,,,
,Sportpädagogik,,,23,,15,3,,4,1,,,9,2,,6,1,,,,
,Sportwissenschaft,,,44,,26,18,,,,,,14,11,,16,8,
"Fakultät für Architektur",,,,,,,,,,,,,,,,,,
,Architektur,,230,184,,106,14,6,54,4,,,57,8,4,103,10,2
,Altbauinstandsetzung,,,9,,,8,,1,,,,1,4,,,4,
,"Kunstgeschichte bis SS04",,,0,,,,,,,,,,,,,,
,Kunstgeschichte,,,37,,20,13,1,2,1,,,2,3,,20,11,1
§PAGEBREAK
"Statistik 4 - (Studienanfänger nach dem 1.Studienfach - [1.Studiengang]) "
,,,,,,,,,,,,
Fakultät,Fach,,Insgesamt,,davon,Deutsche,,,Ausländer,,,,männlich,,,weiblich,,
,,,Fakultät,Fach,,Erst-immatr.,Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,,,Erst-immatr.,Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,
,,,,,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.
"Fakultät für Bauingenieur-, Geo- und Umweltwissenschaften",,,,,,,,,,,,,,,,,,
,"Angewandte Geowissenschaft",,482,62,,39,19,,4,,,,25,17,,18,2,
,Bauingenieurwesen,,,322,,233,31,8,47,2,1,,199,27,7,81,6,2
,"Geodäsie und Geoinformatik",,,16,,12,2,,2,,,,5,2,,9,,
,Geographie,,,37,,31,5,,1,,,,11,2,,21,3,
,Geologie,,,0,,,,,,,,,,,,,,
,Geoökologie,,,22,,17,4,,1,,,,6,1,,12,3,
,Mineralogie,,,0,,,,,,,,,,,,,,
,Regionalwissenschaft,,,23,,,3,,17,1,2,,6,,1,11,4,1
,"Resources Engineering",,,0,,,,,,,,,,,,,,
"Fakultät für Maschinenbau",,,,,,,,,,,,,,,,,,
,"Maschinenbau bis SS08",,671,115,,,1,17,90,2,5,,75,2,19,15,1,3
,Maschinenbau,,,556,,447,22,7,70,9,1,,462,26,7,55,5,1
"Fakultät für Chemieingenieurwesen und Verfahrenstechnik",,,,,,,,,,,,,,,,,,
,Bioingenieurwesen,,306,54,,43,6,,4,,1,,23,4,1,24,2,
,"Chemieingenieurwesen
und Verfahrenstechnik",,,252,,177,13,2,59,1,,,172,9,2,64,5,
,"Utilities and Waste - Sustainable Processing",,,0,,,,,,,,,,,,,,
"Fakultät für Elektrotechnik und Informationstechnik",,,,,,,,,,,,,,,,,,
,"Elektrotechnik und Informationstechnik",,376,339,,225,22,3,83,6,,,273,25,5,35,3,2
,"Optics and Photonics",,,24,,,3,,16,1,4,,9,4,,7,,
,"Electrical Engineering and Information Technologies",,,13,,,1,,12,,,,7,1,,5,,
"Fakultät für Informatik",,,,,,,,,,,,,,,,,,
,Informatik,,336,336,,218,37,,78,,3,,261,33,1,35,4,2
"Fakultät für Wirtschaftswissenschaften",,,,,,,,,,,,,,,,,,
,Volkswirtschaft,,677,0,,,,,,,,,,,,,,
,Techn.Volkswirtschaftslehre,,,38,,22,9,1,5,,1,,21,8,1,6,1,1
,Wirtschaftsingenieurwesen,,,639,,475,65,12,72,11,4,,411,57,12,136,19,4
"Fakultät für Maschinenbau + Elektrotechnik und Informationstechnik",,,,,,,,,,,,,,,,,,
,Mechatronik,,3,3,,,,3,,,,,,,3,,,
"Fakultät für Informatik + Wirtschaftswissenschaften",,,,,,,,,,,,,,,,,,
,Informationswirtschaft,,165,165,,104,39,2,13,7,,,95,35,1,22,11,1
§PAGEBREAK
"Statistik 4 - (Studienanfänger nach dem 1.Studienfach - [1.Studiengang]) "
,,,,,,,,,,,,
Fakultät,Fach,,Insgesamt,,davon,Deutsche,,,Ausländer,,,,männlich,,,weiblich,,
,,,Fakultät,Fach,,Erst-immatr.,Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,,,Erst-immatr.,Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,
,,,,,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.
"International Department",,,,,,,,,,,,,,,,,,
,"Management of Product Development",,0,0,,,,,,,,,,,,,,
,"Production and Operations Management",,0,0,,,,,,,,,,,,,,
,"Information Engineering",,0,0,,,,,,,,,,,,,,
,"Financial Engineering",,0,0,,,,,,,,,,,,,,
,"Integrated Circuit and System Technology",,0,0,,,,,,,,,,,,,,
"Keiner Fakultät angehörend",,,,,,,,,,,,,,,,,,
,Studienkolleg,,127,127,,2,,,125,,,,78,,,49,,
,,,,,,,,,,,,,,,,,,
,insgesamt,,4406,,,2904,510,81,829,56,26,0,2639,364,71,1094,202,36
§PAGEBREAK
"Statistik 5 - (Studentinnen nach dem 1.Studienfach - [1.Studiengang]) "
Fakultät,Fach,"                  Gesamt",,davon,"Rück-
melder","Erst-
immatr.","        Neuimmatrikulierte",,,beurlaubt
,,Fakultät,Fach,,,,1.FachSem.,höh.Fachsem.,,
,,,,,,,,,,,,,,,,,
"Fakultät für Mathematik",,,,,,,,,,,,,,,,,
,Mathematik,390,246,,182,50,8,2,,4,,,,,,,
,Technomathematik,,21,,21,,,,,,,,,,,,
,Wirtschaftsmathematik,,123,,120,,,,,3,,,,,,,
"Fakultät für Physik",,,,,,,,,,,,,,,,,
,Physik,248,163,,125,28,3,1,,6,,,,,,,
,Geophysik,,33,,19,8,4,1,,1,,,,,,,
,Meteorologie,,52,,42,8,1,,,1,,,,,,,
"Fakultät für Chemie und Biowissenschaften",,,,,,,,,,,,,,,,,
,Chemie,689,227,,186,29,9,2,,1,,,,,,,
,Biologie,,331,,259,59,10,1,,2,,,,,,,
,"Chemische Biologie",,19,,,15,4,,,,,,,,,,
,Lebensmittelchemie,,112,,77,31,1,3,,,,,,,,,
"Fakultät für Geistes- und Sozialwissenschaften",,,,,,,,,,,,,,,,,,,,,
,Berufspädagogik,775,0,,,,,,,,,,,,,,
,"Europ. Kult./Ideengeschichte",,137,,87,30,12,,,8,,,,,,,
,"Germanistik bis SS 04 und Lehramt",,125,,102,11,8,2,,2,,,,,,,
,Germanistik,,250,,161,58,25,3,,3
,Geschichte,,23,,22,,,,,1
,Literaturwissenschaft,,4,,4,,,,,,,,,,,,
,"Pädagogik        ",,126,,92,17,14,1,,2
,Philosophie,,2,,2,,,,,,,,,,,,
,Soziologie,,4,,4,,,,,,,,,,,,
,Sportpädagogik,,34,,27,6,1,,,,,,,,,,
,Sportwissenschaft,,70,,44,16,8,,,2
"Fakultät für Architektur",,,,,,,,,,,,,,,,,,,,,
,Architektur,593,449,,325,103,10,2,,9,,,,,,,
,Altbauinstandsetzung,,6,,2,,4,,,,,,,,,,
,"Kunstgeschichte SS04",,2,,2,,,,,
,Kunstgeschichte,,136,,98,20,11,1,,6
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
§PAGEBREAK
"Statistik 5 - (Studentinnen nach dem 1.Studienfach - [1.Studiengang]) "
Fakultät,Fach,Gesamt,,davon,"Rück-
melder","Erst-
immatr.","        Neuimmatrikulierte",,,beurlaubt
,,Fakultät,Fach,,,,1.FSem.,höh.Sem.,,
,,,,,,,,,,,,,,,,,
"Fakultät für Bauingenieur-, Geo- und Umweltwissenschaften",,,,,,,,,,,,,,,,,
,"Angewandte Geowissenschaft",585,46,,26,18,2,,,,,,,,,,
,Bauingenieurwesen,,292,,201,81,6,2,,2,,,,,,,
,"Geodäsie und Geoinformatik",,31,,21,9,,,,1,,,,,,,
,Geographie,,58,,34,21,3,,,,,,,,,,
,Geologie,,10,,10,,,,,,,,,,,,
