,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Diplom (U)",,148,1810,121,2152,140,1935,309,1650,321,1599,269,888,1339,12681,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dipl.-Ing. Pädagoge",,,11,,7,1,6,2,14,2,4,,3,6,56,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lehramt Gymnasien",,1,122,11,153,8,100,14,71,15,59,5,28,23,610,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bakkalaureat (Bachelor)",,13,1202,10,309,25,262,25,64,4,24,4,11,20,1973,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Master (Magister)",,48,111,73,103,25,29,12,5,3,7,1,1,3,421,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aufbaustudium,,57,68,10,16,9,10,1,6,1,,,1,3,182,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"kein Abschluss möglich",,3,10,4,14,10,38,20,69,24,85,3,8,,288,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
insgesamt,,338,3409,276,2829,285,2439,418,1901,381,1807,295,953,1423,16754,,,,,,,,,,,,,,
§PAGEBREAK
"Statistik 3 - (Studierende nach dem 1.Studienfach - [1.Studiengang]) ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Fakultät,Fach,(Fach-Schl.),Gesamt,,davon,"Rück-
melder","Erst-
immatr.","   Neuimmatrikuliert",,," Deutsche",,," Ausländer",,,,beurlaubt,,,
,,,Fakultät,Fach,,,,1.FSem.,höh.Sem.,,männlich,weiblich,Gesamt,männlich,weiblich,Gesamt,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Fakultät für Mathematik",,,,,,,,,,,,,,,,,,,,,
,Mathematik,(105),932,462,,445,3,1,4,,234,181,415,29,18,47,,9,,,
,Technomathematik,(118),,131,,121,0,0,0,,96,23,119,11,1,12,,10,,,
,Wirtschaftsmathematik,(276),,338,,313,0,0,2,,171,93,264,25,49,74,,23,,,
,"Wissensch. Rechnen",(605),,1,,1,0,0,0,,1,0,1,0,0,0,,0,,,
"Fakultät für Physik",,,,,,,,,,,,,,,,,,,,,
,Geophysik,(128),1215,97,,65,13,15,1,,55,31,86,4,7,11,,3,,,
,Meteorologie,(066),,99,,92,5,2,0,,52,44,96,0,3,3,,0,,,
,Physik,(110),,1019,,924,50,20,5,,806,124,930,60,29,89,,20,,,
"Fakultät für Chemie und Biowissenschaften",,,,,,,,,,,,,,,,,,,,,
,Biologie,(026),1027,394,,377,4,5,4,,113,251,364,13,17,30,,4,,,
,Chemie,(032),,507,,470,17,10,3,,272,175,447,28,32,60,2,7,,,
,Lebensmittelchemie,(096),,126,,114,7,2,1,,24,92,116,1,9,10,,2,,,
"Fakultät für Geistes- und Sozialwissenschaften",,,,,,,,,,,,,,,,,,,,,
,Berufspädagogik,(270),1018,0,,0,0,0,0,,0,0,0,0,0,0,,0,,,
,"Europ. Kult./Ideengeschichte",(627),,147,,139,2,1,0,,37,99,136,0,11,11,,5,,,
,"Germanistik BA bis SS04
und Lehramt",(067),,175,,169,1,1,2,,57,117,174,0,1,1,,2,,,
,Germanistik,(667),,231,,212,2,7,0,,56,150,206,4,21,25,,10,,,
,"Geschichte bis SS04",(068),,2,,2,0,0,0,,1,0,1,1,0,1,,0
,Geschichte,(668),,77,,69,0,4,4,,38,36,74,1,2,3,,0
,Literaturwissenschaft,(188),,7,,7,0,0,0,,2,5,7,0,0,0,,0,,,
,Mediävistik,(106),,0,,0,0,0,0,,0,0,0,0,0,0,,0,,,
,Musikwissenschaft,(114),,1,,1,0,0,0,,0,0,0,0,1,1,,0,,,
,"Pädagogik bis SS04",(052),,1,,1,0,0,0,,0,0,0,1,0,1,,0
,Pädagogik,(652),,142,,128,0,8,1,,14,117,131,3,8,11,,5
,Philosophie,(127),,14,,13,0,1,0,,6,3,9,2,3,5,,0,,,
,Soziologie,(149),,4,,4,0,0,0,,0,0,0,0,4,4,,0,,,
,Sportpädagogik,(098),,80,,79,0,0,0,,52,28,80,0,0,0,,1
,"Sportwissenschaft bis SS04",(029),,3,,3,0,0,0,,0,1,1,4,3,7,,0
,Sportwissenschaft,(629),,134,,125,0,1,2,,72,55,127,2,0,2,,6
"Fakultät für Architektur",,,,,,,,,,,,,,,,,,,,,
,Architektur,(013),875,10,,10,0,0,0,,2,6,8,1,1,2,,0,,,
,Altbauinstandsetzung,(613),,725,,665,4,1,2,,264,323,587,48,90,138,,53,,,
,"Kunstgeschichte bis SS04",(092),,2,,2,0,0,0,,0,2,2,0,0,0,,0
,Kunstgeschichte,(692),,138,,127,0,0,2,,13,108,121,2,15,17,,9
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
§PAGEBREAK
"Statistik 3 - (Studierende nach dem 1.Studienfach - [1.Studiengang]) ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Fakultät,Fach,"(Fach -Schl.)","          Gesamt",,davon,"Rück-
melder","Erst-
immatr.","   Neuimmatrikuliert",,," Deutsche",,," Ausländer",,,,beurlaubt,,,
,,,Fakultät,Fach,,,,1.FSem.,höh.Sem.,,männlich,weiblich,Gesamt,männlich,weiblich,Gesamt,,,,,
,,,,,,,,,,,,,,,,,,,,,
"Fakultät für Bauingenieur-, Geo- und Umweltwissenschaften",,,,,,,,,,,,,,,,,,,,,
,"Angewandte Geowissenschaft",(039),1203,68,,65,0,0,1,,46,17,63,3,2,5,,2,,,
,Bauingenieurwesen,(017),,732,,696,7,0,8,,409,149,558,113,61,174,,21,,,
,"Geodäsie und Geoinformatik",(171),,86,,84,1,0,0,,50,23,73,10,3,13,,1,,,
,Geographie,(050),,64,,62,0,0,0,,30,33,63,0,1,1,,2,,,
,Geologie,(065),,42,,40,0,0,0,,22,16,38,3,1,4,,2,,,
,Geoökologie,(283),,142,,130,0,0,2,,40,92,132,2,8,10,,10,,,
,Mineralogie,(111),,9,,9,0,0,0,,3,4,7,0,2,2,,0,,,
,Regionalwissenschaft,(134),,38,,36,0,0,1,,6,3,9,16,13,29,,1,,,
,"Resources Engineering",(072),,22,,22,0,0,0,,1,0,1,11,10,21,,0,,,
"Fakultät für Maschinenbau",,,,,,,,,,,,,,,,,,,,,
,Maschinenbau,(104),2799,2799,,2729,31,4,13,,2009,184,2193,536,70,606,,22,,,
"Fakultät für Chemieingenieurwesen und Verfahrenstechnik",,,,,,,,,,,,,,,,,,,,,
,Bioingenieurwesen,(633),774,174,,170,1,0,0,,76,85,161,8,5,13,,3,,,
,"Chemieingenieurwesen
und Verfahrenstechnik",(033),,595,,570,8,4,5,,336,110,446,91,58,149,,8,,,
,"Utilities and Waste - Sustainable Processing",(733),,5,,5,0,0,0,,0,0,0,3,2,5,,0,,,
"Fakultät für Elektrotechnik und Informationstechnik",,,,,,,,,,,,,,,,,,,,,
,"Elektrotechnik und Informationstechnik",(048),1602,1563,,1523,15,1,6,,1019,77,1096,391,76,467,,18,,,
,"Electrical Engineering and Information Technologies",(648),,28,,28,0,0,0,,0,0,0,21,7,28,,0,,,
,"Optics and Photonics",(748),,11,,11,0,0,0,,3,0,3,7,1,8,,0,,,
"Fakultät für Informatik",,,,,,,,,,,,,,,,,,,,,
,Informatik,(079),2080,2080,,2019,27,2,5,,1451,87,1538,422,120,542,,27,,
"Fakultät für Wirtschaftswissenschaften",,,,,,,,,,,,,,,,,,,,
,Volkswirtschaft,(175),2545,1,,1,0,0,0,,0,0,0,1,0,1,,0,,,
,"Technische Volkswirtschaft",(600),,145,,142,0,1,0,,85,36,121,12,12,24,,2,,,
,Wirtschaftsingenieurwesen,(179),,2399,,2309,3,8,7,,1720,388,2108,141,150,291,,72,,,
"Fakultät für Maschinenbau + Elektrotechnik und Informationstechnik",,,,,,,,,,,,,,,,,,,,,
,Mechatronik,(380),51,51,,51,0,0,0,,31,1,32,16,3,19,,0,,,
"Fakultät für Informatik + Wirtschaftswissenschaften",,,,,,,,,,,,,,,,,,,,,
,Informationswirtschaft,(610),473,473,,458,2,3,1,,341,61,402,27,44,71,,9,,
,,,,,,,,,,,,,,,,,,,,,
,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
§PAGEBREAK
"Statistik 3 - (Studierende nach dem 1.Studienfach - [1.Studiengang]) ",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Fakultät,Fach,"(Fach -Schl.)","          Gesamt",,davon,"Rück-
melder","Erst-
immatr.","   Neuimmatrikuliert",,," Deutsche",,," Ausländer",,,,beurlaubt,,,
,,,Fakultät,Fach,,,,1.FSem.,höh.Sem.,,männlich,weiblich,Gesamt,männlich,weiblich,Gesamt,,,,,
,,,,,,,,,,,,,,,,,,,,,
"International Department",,,,,,,,,,,,,,,,,,,,,
,"Management of Product Development",(679),23,9,,9,0,0,0,,8,0,8,0,1,1,,0,,,
,"Production and Operations Management",(680),,4,,4,0,0,0,,2,0,2,2,0,2,,0,,,
,"Information Engineering",(682),,3,,3,0,0,0,,0,1,1,2,0,2,,0,,,
,"Financial Engineering",(681),,4,,4,0,0,0,,2,1,3,0,1,1,,0,,,
,"Integrated Circuit and System Technology",(683),,3,,3,0,0,0,,1,0,1,2,0,2,,0,,,
"Keiner Fakultät angehörend",,,,,,,,,,,,,,,,,,,,,
,Studienkolleg,(196),137,137,,81,54,1,1,,2,1,3,88,46,134,,0,,,
,,,,,,,,,,,,,,,,,,,,,
,insgesamt,,16754,,,15942,257,103,83,,10131,3433,13564,2168,1022,3190,,369,,,
,,,,,,,,,,,,,,,,,,,,,
,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
§PAGEBREAK
"Statistik 4 - (Studienanfänger nach dem 1.Studienfach - [1.Studiengang]) "
Fakultät,Fach,,Insgesamt,,davon,Deutsche,,,Ausländer,,,,männlich,,,weiblich,,
,,,Fakultät,Fach,,"Erst-
immatr.",Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,,,Erst-immatr.,Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,
,,,,,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.
"Fakultät für Mathematik",,,,,,,,,,,,,,,,,,
,Mathematik,,10,8,,1,1,4,2,0,0,,2,1,3,1,0,1
,Technomathematik,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,1
,Wirtschaftsmathematik,,,2,,0,0,2,0,0,0,,0,0,1,0,0,1
,"Wissensch. Rechnen",,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
"Fakultät für Physik",,,,,,,,,,,,,,,,,,
,Physik,,111,75,,41,19,4,9,1,1,,49,17,5,1,3,0
,Geophysik,,,29,,10,13,1,3,2,0,,8,11,1,5,4,0
,Meteorologie,,,7,,5,2,0,0,0,0,,2,1,0,3,1,0
"Fakultät für Chemie und Biowissenschaften",,,,,,,,,,,,,,,,,,
,Chemie,,53,30,,14,10,3,3,0,0,,12,4,3,5,6,0
,Biologie,,,13,,1,5,4,3,0,0,,3,2,1,1,3,3
,Lebensmittelchemie,,,10,,7,2,1,0,0,0,,1,1,0,6,1,1
"Fakultät für Geistes- und Sozialwissenschaften",,,,,,,,,,,,,,,,,,
,Berufspädagogik,,37,0,,,,,,,,,0,0,0,0,0,0
,"Europ. Kult./Ideengeschichte",,,3,,0,1,0,2,0,0,,0,0,0,2,1,0
,"Germanistik BA bis SS04
und Lehramt",,,4,,0,1,2,1,0,0,,0,0,0,1,1,2
,Germanistik,,,9,,0,7,0,2,0,0,,1,2,0,1,5,0
,"Geschichte bis SS04",,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Geschichte,,,8,,0,4,4,0,0,0,,0,2,0,0,2,4
,Literaturwissenschaft,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Mediävistik,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Musikwissenschaft,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,"Pädagogik bis SS04",,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Pädagogik,,,9,,0,8,1,0,0,0,,0,2,0,0,6,1
,Philosophie,,,1,,0,0,0,0,1,0,,0,1,0,0,0,0
,Soziologie,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,,
,Sportpädagogik,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,,
,"Sportwissenschaft bis SS04",,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Sportwissenschaft,,,3,,0,1,2,0,0,0,,0,0,2,0,1,0
"Fakultät für Architektur",,,,,,,,,,,,,,,,,,
,Architektur,,9,7,,0,1,2,4,0,0,,1,1,1,3,0,1
,Altbauinstandsetzung,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,"Kunstgeschichte bis SS04",,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Kunstgeschichte,,,2,,0,0,2,0,0,0,,0,0,0,0,0,2
§PAGEBREAK
"Statistik 4 - (Studienanfänger nach dem 1.Studienfach - [1.Studiengang]) "
,,,,,,,,,,,,
Fakultät,Fach,,Insgesamt,,davon,Deutsche,,,Ausländer,,,,männlich,,,weiblich,,
,,,Fakultät,Fach,,Erst-immatr.,Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,,,Erst-immatr.,Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,
,,,,,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.
"Fakultät für Bauingenieur-, Geo- und Umweltwissenschaften",,,,,,,,,,,,,,,,,,
,"Angewandte Geowissenschaft",,20,1,,0,0,1,0,0,0,,0,0,0,0,0,1
,Bauingenieurwesen,,,15,,0,0,2,7,0,6,,3,0,3,4,0,5
,"Geodäsie und Geoinformatik",,,1,,0,0,0,1,0,0,,0,0,0,1,0,0
,Geographie,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Geologie,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Geoökologie,,,2,,0,0,2,0,0,0,,0,0,1,0,0,1
,Mineralogie,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Regionalwissenschaft,,,1,,0,0,0,0,0,1,,0,0,0,0,0,1
,"Resources Engineering",,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
"Fakultät für Maschinenbau",,,,,,,,,,,,,,,,,,
,Maschinenbau,,48,48,,0,4,8,31,0,5,,24,3,11,7,1,2
"Fakultät für Chemieingenieurwesen und Verfahrenstechnik",,,,,,,,,,,,,,,,,,
,Bioingenieurwesen,,18,1,,0,0,0,1,0,0,,1,0,0,0,0,0
,"Chemieingenieurwesen
und Verfahrenstechnik",,,17,,1,2,4,7,2,1,,3,3,5,5,1,0
,"Utilities and Waste - Sustainable Processing",,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
"Fakultät für Elektrotechnik und Informationstechnik",,,,,,,,,,,,,,,,,,
,"Elektrotechnik und Informationstechnik",,22,22,,0,1,4,15,0,2,,11,1,4,4,0,2
,"Optics and Photonics",,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,"Electrical Engineering and Information Technologies",,,0,,0,0,0,0,0,0,,0,0,0,0,0,0
"Fakultät für Informatik",,,,,,,,,,,,,,,,,,
,Informatik,,34,34,,0,2,3,27,0,2,,23,2,3,4,0,2
"Fakultät für Wirtschaftswissenschaften",,,,,,,,,,,,,,,,,,
,Volkswirtschaft,,19,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,Techn.Volkswirtschaftslehre,,,1,,0,1,0,0,0,0,,0,1,0,0,0,0
,Wirtschaftsingenieurwesen,,,18,,0,6,7,3,2,0,,3,7,6,0,1,1
"Fakultät für Maschinenbau + Elektrotechnik und Informationstechnik",,,,,,,,,,,,,,,,,,
,Mechatronik,,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0
"Fakultät für Informatik + Wirtschaftswissenschaften",,,,,,,,,,,,,,,,,,
,Informationswirtschaft,,6,6,,0,0,1,2,3,0,,0,1,1,2,2,0
§PAGEBREAK
"Statistik 4 - (Studienanfänger nach dem 1.Studienfach - [1.Studiengang]) "
,,,,,,,,,,,,
Fakultät,Fach,,Insgesamt,,davon,Deutsche,,,Ausländer,,,,männlich,,,weiblich,,
,,,Fakultät,Fach,,Erst-immatr.,Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,,,Erst-immatr.,Neuimmatrikulierte,,Erst-immatr.,Neuimmatrikulierte,
,,,,,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.,,,1.FSem.,höh.Sem.,,1.FSem.,höh.Sem.
"International Department",,,,,,,,,,,,,,,,,,
,"Management of Product Development",,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,"Production and Operations Management",,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,"Information Engineering",,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,"Financial Engineering",,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0
,"Integrated Circuit and System Technology",,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0
"Keiner Fakultät angehörend",,,,,,,,,,,,,,,,,,
,Studienkolleg,,56,56,,1,0,0,53,1,1,,32,1,0,22,0,1
,,,,,,,,,,,,,,,,,,
,insgesamt,,443,,,81,91,64,176,12,19,,179,64,51,78,39,32
§PAGEBREAK
"Statistik 5 - (Studentinnen nach dem 1.Studienfach - [1.Studiengang]) "
Fakultät,Fach,"                  Gesamt",,davon,"Rück-
melder","Erst-
immatr.","        Neuimmatrikulierte",,,beurlaubt
,,Fakultät,Fach,,,,1.FachSem.,höh.Fachsem.,,
,,,,,,,,,,,,,,,,,
"Fakultät für Mathematik",,,,,,,,,,,,,,,,,
,Mathematik,365,199,,190,1,0,1,,7,,,,,,,
,Technomathematik,,24,,23,0,0,0,,1,,,,,,,
,Wirtschaftsmathematik,,0,,0,0,0,0,,0,,,,,,,
,"Wissensch. Rechnen",,142,,127,0,0,1,,14,,,,,,,
"Fakultät für Physik",,,,,,,,,,,,,,,,,
,Physik,238,153,,143,1,3,0,,6,,,,,,,
,Geophysik,,38,,27,5,4,0,,2,,,,,,,
,Meteorologie,,47,,43,3,1,0,,0,,,,,,,
"Fakultät für Chemie und Biowissenschaften",,,,,,,,,,,,,,,,,
,Chemie,576,207,,190,5,6,0,,6,,,,,,,
,Biologie,,268,,258,1,3,3,,3,,,,,,,
,Lebensmittelchemie,,101,,91,6,1,1,,2,,,,,,,
"Fakultät für Geistes- und Sozialwissenschaften",,,,,,,,,,,,,,,,,,,,,
