,"Studierenden-Statistik "
,"WS 2011/12"
§PAGEBREAK
"Dipl.-Ing. Pädagoge",,,,,,,,5,4,7,,2,,3,21,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lehramt Gymnasien",,222,5,166,4,108,4,81,2,91,10,101,4,36,834,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bachelor,,4596,33,3079,114,2376,116,1437,41,232,7,41,3,33,12108,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Master,,673,354,463,179,201,68,38,10,14,3,2,2,3,2010,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aufbaustudium,,129,47,20,5,1,,,1,,1,3,1,7,215,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"kein Abschluss möglich",,23,4,9,,56,7,52,19,51,19,30,6,10,286,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
insgesamt,,5754,552,3914,378,2858,306,2295,258,1780,334,1711,207,2205,22552,,,,,,,,,,,,,,
§PAGEBREAK
"Statistik 3 - (Studierende nach dem 1.Studienfach - [1.Studiengang]) ",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Fakultät,Fach,(Fach-Schl.),Gesamt,,davon,"Rück-
melder","Erst-
immatr.","   Neuimmatrikuliert",,," Deutsche",,," Ausländer",,,,beurlaubt,,
,,,Fakultät,Fach,,,,1.FSem.,höh.Sem.,,männlich,weiblich,Gesamt,männlich,weiblich,Gesamt,,,,
,,,,,,,,,,,,,,,,,,,,
"Fakultät für Mathematik",,,,,,,,,,,,,,,,,,,,
,Mathematik,0,1061,782,,570,169,24,3,,449,261,710,47,25,72,,16,,
,"Mathematik Erweiterungsfach",,,2,,0,0,1,1,,0,2,2,0,0,0,,0,
,Technomathematik,0,,76,,73,0,1,0,,56,14,70,6,0,6,,2,,
,Wirtschaftsmathematik,0,,201,,180,2,3,0,,114,53,167,6,28,34,,16,,
"Fakultät für Physik",,,,,,,,,,,,,,,,,,,,
,Geophysik,0,1475,79,,47,20,12,0,,53,23,76,2,1,3,,0,,
,Meteorologie,0,,108,,80,20,7,0,,59,45,104,1,3,4,,1,,
,Physik,0,,1287,,945,259,50,4,,1039,180,1219,55,13,68,,29,,
,"Physik Erweiterungsfach",,,1,,0,0,1,0,,0,1,1,0,0,0,,0,
"Fakultät für Chemie und Biowissenschaften",,,,,,,,,,,,,,,,,,,,
,Biologie,0,1495,502,,343,109,43,3,,161,302,463,20,19,39,5,4,,
,Chemie,0,,704,,485,176,28,8,,402,233,635,32,37,69,,7,,
,"Chemische Biologie",0,,92,,58,28,3,0,,36,50,86,1,5,6,,3,,
,Lebensmittelchemie,0,,197,,153,40,1,2,,44,141,185,1,11,12,,1,,
"Fakultät für Geistes- und Sozialwissenschaften",,,,,,,,,,,,,,,,,,,,
,Berufspädagogik,0,1320,0,,0,0,0,0,,0,0,0,0,0,0,,0,
,Deutsch,,,54,,3,40,11,0,,20,31,51,1,2,3,,0,
,"Europ. Kult./Ideengeschichte",0,,208,,154,34,16,2,,74,113,187,6,15,21,,2,
,Germanistik,0,,517,,395,79,31,6,,120,338,458,8,51,59,,6,,
,"Germanistik BA bis SS04
und Lehramt",0,,0,,0,0,0,0,,0,0,0,0,0,0,,0,
,Geschichte,0,,16,,15,0,1,0,,11,5,16,0,0,0,,0,
,Literaturwissenschaft,0,,5,,5,0,0,0,,2,2,4,0,1,1,,0,,
,Pädagogik,0,,155,,114,26,13,0,,18,122,140,2,13,15,,2,,
,Philosophie,0,,5,,5,0,0,0,,4,1,5,0,0,0,,0,,
,Soziologie,0,,3,,3,0,0,0,,0,0,0,0,3,3,,0,,
,Sport,,,30,,3,26,1,0,,23,7,30,0,0,0,,0,
,Sportpädagogik,0,,93,,93,0,0,0,,62,31,93,0,0,0,,0,
,Sportwissenschaft,0,,234,,165,38,28,1,,139,83,222,9,3,12,,2,,
"Fakultät für Architektur",,,,,,,,,,,,,,,,,,,,
,Altbauinstandsetzung,0,992,18,,10,1,7,0,,4,14,18,0,0,0,,0,,
,Architektur,0,,816,,635,143,24,5,,273,362,635,67,114,181,,9,,
,Kunstgeschichte,0,,158,,100,38,15,3,,15,133,148,1,9,10,,2,
,"Kunstgeschichte bis SS04",0,,0,,0,0,0,0,,0,0,0,0,0,0,,0,
§PAGEBREAK
"Statistik 3 - (Studierende nach dem 1.Studienfach - [1.Studiengang]) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fakultät,Fach,"(Fach -Schl.)","          Gesamt",,davon,"Rück-
melder","Erst-
immatr.","   Neuimmatrikuliert",,," Deutsche",,," Ausländer",,,,beurlaubt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Fakultät,Fach,,,,1.FSem.,höh.Sem.,,männlich,weiblich,Gesamt,männlich,weiblich,Gesamt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fakultät für Bauingenieur-, Geo- und Umweltwissenschaften",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Angewandte Geowissenschaft",0,2169,286,,153,95,34,0,,189,80,269,11,6,17,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bauingenieurwesen,0,,1410,,882,472,44,3,,856,325,1181,166,63,229,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Geodäsie und Geoinformatik",0,,78,,58,17,2,0,,41,21,62,10,6,16,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Geographie,0,,146,,109,25,12,0,,58,87,145,0,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Geographie Erweiterungsfach",,,1,,0,0,1,0,,1,0,1,0,0,0,,0,,
,Geoökologie,0,,170,,124,31,12,0,,52,103,155,2,13,15,,3,,
,Geologie,0,,10,,8,2,0,0,,5,3,8,2,0,2,,0,,
,"Ingenieurpädagogik Bautechnik",0,,5,,2,2,1,0,,3,2,5,0,0,0,,0,,
,Mineralogie,0,,3,,3,0,0,0,,2,1,3,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Regionalwissenschaft,0,,46,,36,7,3,0,,2,4,6,18,22,40,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Resources Engineering",0,,14,,14,0,0,0,,1,0,1,8,5,13,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fakultät für Maschinenbau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Ingenieurpädagogik Metalltechnik",0,3887,19,,6,5,8,0,,17,0,17,2,0,2,,0,,
,Maschinenbau,0,,3838,,3023,705,62,18,,2779,280,3059,652,127,779,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Maschinenbau bis SS08",0,,0,,0,0,0,0,,0,0,0,0,0,0,,0,,
,"Materialwissenschaft und Werkstoffe",,,30,,0,26,4,0,,20,5,25,5,0,5,,0,,
"Fakultät für Chemieingenieurwesen und Verfahrenstechnik",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bioingenieurwesen,0,1350,288,,208,73,3,1,,151,118,269,8,11,19,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Chemieingenieurwesen
und Verfahrenstechnik",0,,1041,,718,284,21,0,,695,201,896,79,66,145,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Naturwissenschaft und Technik",0,,12,,6,4,2,0,,6,5,11,0,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Utilities and Waste - Sustainable Processing",0,,9,,9,0,0,0,,0,0,0,5,4,9,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fakultät für Elektrotechnik und Informationstechnik",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Electrical Engineering and Information Technologies",(648),1948,8,,8,0,0,0,,0,0,0,5,3,8,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Elektrotechnik und Informationstechnik",0,,1848,,1367,373,92,5,,1348,128,1476,315,57,372,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Ingenieurpädagogik Elektrotechnik",0,,7,,2,4,1,0,,5,1,6,1,0,1,,0,,
,"Optics and Photonics",0,,85,,48,30,6,1,,9,3,12,52,21,73,,0,,
"Fakultät für Informatik",,,,,,,,,,,,,,,,,,,,
,Informatik,0,2363,2363,,1724,533,77,7,,1767,119,1886,373,104,477,,22,,
"Fakultät für Wirtschaftswissenschaften",,,,,,,,,,,,,,,,,,,,
,"Technische Volkswirtschaft",0,3518,163,,119,23,13,1,,104,41,145,6,12,18,,7,,
,Volkswirtschaft,0,,1,,1,0,0,0,,0,0,0,1,0,1,,0,,
,Wirtschaftsingenieurwesen,0,,3354,,2398,635,165,8,,2381,614,2995,185,174,359,,148,,
"Fakultät für Maschinenbau + Elektrotechnik und Informationstechnik",,,,,,,,,,,,,,,,,,,,
,Mechatronik,0,23,23,,23,0,0,0,,16,2,18,5,0,5,,0,,
"Fakultät für Informatik + Wirtschaftswissenschaften",,,,,,,,,,,,,,,,,,,,
,Informationswirtschaft,0,705,705,,438,179,68,1,,481,116,597,57,51,108,,19,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
§PAGEBREAK
"Statistik 3 - (Studierende nach dem 1.Studienfach - [1.Studiengang]) ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
